번호,업체명,차종,차명,형식,사용연료,인증구분,"배출가스
인증번호","배출가스
인증일","1회충전주행거리(km)
상온 도심","1회충전주행거리(km)
상온 고속","1회충전주행거리(km)
상온 복합","1회충전주행거리(km)
저온 도심","1회충전주행거리(km)
저온 고속","1회충전주행거리(km)
저온 복합"
632,기아(주),승용(소형),EV9 GTL 4WD 21인치 6인,MV1-EV6-G7A-GTL4W-21,전기(EV),변경인증,PMY-KM-21-15,2025-04-17,,,,,,
633,현대자동차(주),화물(중형),ST1 기본형 샤시캡 17인치,A01-EV2-G7A-ST2-CHC-17,전기(EV),변경인증,RMY-HD-21-23,2025-04-17,,,,,,
634,현대자동차(주),화물(중형),ST1 기본형 카고 냉동 17인치,A01-EV2-G7A-ST2-RTSS-17,전기(EV),변경인증,RMY-HD-21-7,2025-04-17,,,,,,
635,현대자동차(주),화물(중형),ST1 기본형 카고 17인치,A01-EV2-G7A-ST2-DVSS-17,전기(EV),변경인증,RMY-HD-21-7,2025-04-17,,,,,,
636,현대자동차(주),화물(중형),ST1 기본형 하이탑 17인치,A01-EV2-G7A-ST2-HDVSS-17,전기(EV),변경인증,RMY-HD-21-7,2025-04-17,,,,,,
637,기아(주),승용(소형),EV9 기본형 2WD 19인치 6인,MV1-EV6-G7A-ST2W-19,전기(EV),변경인증,RMY-KM-21-31,2025-04-17,,,,,,
638,기아(주),승용(소형),EV9 기본형 2WD 19인치 7인,MV1-EV7-G7A-ST2W-19,전기(EV),변경인증,RMY-KM-21-31,2025-04-17,,,,,,
639,기아(주),승용(소형),EV9 GT 21인치,MV1-EV6-G7A-GT4W-21,전기(EV),변경인증,RMY-KM-21-44,2025-04-17,,,,,,
688,BMW Korea,승용(소형),BMW i5 M60 xDrive,41HG,전기(EV),신규인증,SMY-BK-21-9,2025-04-18,412,396,405,285,373,325
640,현대자동차(주),화물(중형),포터 일렉트릭 전동식 윙바디,HR-EV-G7A-SE-2WD-A-NW,전기(EV),신규인증,SMY-HD-21-17,2025-04-18,200,144,175,141,140,141
641,현대자동차(주),화물(중형),포터 일렉트릭 파워게이트,HR-EV-G7A-SE-2WD-NP,전기(EV),신규인증,SMY-HD-21-17,2025-04-18,200,144,175,141,140,141
642,현대자동차(주),화물(중형),포터 일렉트릭 저상내장탑,HR-EV-G7A-SE-2WD-LD,전기(EV),신규인증,SMY-HD-21-17,2025-04-18,200,144,175,141,140,141
643,현대자동차(주),화물(중형),포터 일렉트릭 하이내장탑,HR-EV-G7A-SE-2WD-HD,전기(EV),신규인증,SMY-HD-21-17,2025-04-18,200,144,175,141,140,141
644,현대자동차(주),화물(중형),포터 일렉트릭 특장차,HR-EV-G7A-SE-2WD-M-NW,전기(EV),신규인증,SMY-HD-21-17,2025-04-18,200,144,175,141,140,141
645,현대자동차(주),화물(중형),포터 일렉트릭 내장탑,HR-EV-G7A-SE-2WD-ND,전기(EV),신규인증,SMY-HD-21-17,2025-04-18,200,144,175,141,140,141
646,기아(주),화물(중형),봉고 전기차 하이 내장차,PU-EV-G7A-2WD-PDVSS,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
647,기아(주),화물(중형),봉고 전기차 내장차,PU-EV-G7A-2WD-DVSS,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
648,기아(주),화물(중형),봉고 전기차 냉동차,PU-EV-G7A-2WD-RTSS,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
649,기아(주),화물(중형),봉고 전기차 로우 미닫이차,PU-EV-G7A-2WD-LDTSLD,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
650,기아(주),화물(중형),봉고 전기차 미닫이차,PU-EV-G7A-2WD-DTSLD,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
651,기아(주),화물(중형),봉고 전기차 파워게이트,PU-EV-G7A-2WD-APGT,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
652,기아(주),화물(중형),봉고 전기차 파워게이트,PU-EV-G7A-2WD-TPGT,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
653,기아(주),화물(중형),봉고 전기차 파워게이트,PU-EV-G7A-2WD-PGT,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
654,기아(주),화물(중형),봉고 전기차 로우 냉동차,PU-EV-G7A-2WD-LRTSS,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
655,기아(주),화물(중형),봉고 전기차 특장차,PU-EV-G7A-2WD-WBP,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
656,기아(주),화물(중형),봉고 전기차 로우 내장차,PU-EV-G7A-2WD-LDVSS,전기(EV),신규인증,SMY-KM-21-16,2025-04-18,215,148,185,155,146,151
657,(주)윙윙시스템,승용(대형),윙윙트라베리어린이운송차,YBL6591QBEV4,전기(EV),신규인증,SMY-WW-21-15,2025-04-23,,,361,,,
658,(주)윙윙시스템,승용(대형),동일차_1,,전기(EV),신규인증,SMY-WW-21-15,2025-04-23,,,361,,,
659,현대자동차(주),승용(소형),캐스퍼 EV 항속형 15인치,AX-EV-G7A-LR2W-15,전기(EV),변경인증,RMY-HD-21-19,2025-04-28,,,,,,
660,현대자동차(주),승용(소형),캐스퍼 EV 항속형 17인치,AX-EV-G7A-LR2W-17,전기(EV),변경인증,RMY-HD-21-19,2025-04-28,,,,,,
661,현대자동차(주),승용(소형),G80 Electrified,RG3PE-EV-G7A,전기(EV),변경인증,RMY-HD-21-21,2025-04-28,,,,,,
662,현대자동차(주),승용(소형),캐스퍼 EV 기본형 15인치,AX-EV-G7A-STD-15,전기(EV),변경인증,RMY-HD-21-24,2025-04-28,,,,,,
663,현대자동차(주),승용(소형),캐스퍼 EV CROSS 바스켓 루프랙 17인치,AX-EV-G7A-CSBS-17,전기(EV),변경인증,RMY-HD-21-29,2025-04-28,,,,,,
664,현대자동차(주),승용(소형),캐스퍼 EV CROSS 17인치,AX-EV-G7A-CSBR-17,전기(EV),변경인증,RMY-HD-21-29,2025-04-28,,,,,,
665,(주)와코,이륜,X10A,KW080X10A-2W,전기(EV),신규인증,SMY-WM-21-19,2025-04-28,58.1,,,42.5,,
687,BMW Korea,승용(소형),BMW iX xDrive60,51CF,전기(EV),신규인증,SMY-BK-21-10,2025-04-30,553,530,543,397,489,438
686,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 450 4MATIC,297124,전기(EV),신규인증,SMY-MK-21-4,2025-05-01,564,567,565,271,417,337
666,(주)일진정공,화물(중형),일진무시동전기냉동탑차ST1,IJ1.0ER-ST1-HD1.0,전기(EV),신규인증,SMY-IJ-21-20,2025-05-01,357,221,295,215,205,210
685,BMW Korea,승용(소형),BMW iX xDrive45,41CF,전기(EV),신규인증,SMY-BK-21-11,2025-05-07,506,472,491,355,445,396
678,BMW Korea,승용(소형),BMW i5 M60 xDrive,41FK,전기(EV),변경인증,PMY-BK-21-12,2025-05-08,,,,,,
679,BMW Korea,승용(소형),BMW i5 eDrive40,31FK,전기(EV),변경인증,PMY-BK-21-9,2025-05-08,,,,,,
680,BMW Korea,승용(소형),BMW i5 xDrive40,11HG,전기(EV),변경인증,RMY-BK-21-32,2025-05-08,,,,,,
681,BMW Korea,승용(소형),BMW i4 M50 xDrive,31HD,전기(EV),변경인증,RMY-BK-21-38,2025-05-08,,,,,,
682,(주)이누리,이륜,오케이원쿠루프로,DJ1,전기(EV),신규인증,SMY-ET-21-1,2025-05-08,70.7,,,51.6,,
683,르노코리아(주),승용(소형),SCENIC E3,F5A36-5Z,전기(EV),신규인증,SMY-RN-21-1,2025-05-08,465,417,443,269,364,312
684,르노코리아(주),승용(소형),SCENIC,F5A36-5Z,전기(EV),신규인증,SMY-RN-21-1,2025-05-08,465,417,443,269,364,312
667,현대자동차(주),승용(초대형),일렉시티 이층버스,EC2F701-A216P-C,전기(EV),변경인증,LMY-HD-21-82,2025-05-08,,,,,,
668,(주)에스엘모터스,이륜,WIND-K2T,K2-BL72DC,전기(EV),신규인증,SMY-SL-21-21,2025-05-12,61.9,,,47.4,,
658,로터스카스코리아(주),승용(소형),ELETRE 600,LB,전기(EV),변경인증,RMY-LC-21-1,2025-05-13,,,,,,
659,로터스카스코리아(주),승용(소형),ELETRE 600 SPORT SE,LB,전기(EV),변경인증,RMY-LC-21-2,2025-05-13,,,,,,
660,로터스카스코리아(주),승용(소형),ELETRE 600 SPORT SE,LB,전기(EV),변경인증,RMY-LC-21-2,2025-05-13,,,,,,
661,로터스카스코리아(주),승용(소형),ELETRE 600 GT SE,LB,전기(EV),변경인증,RMY-LC-21-2,2025-05-13,,,,,,
662,로터스카스코리아(주),승용(소형),ELETRE 600 SPORT SE,LB,전기(EV),변경인증,RMY-LC-21-3,2025-05-13,,,,,,
663,로터스카스코리아(주),승용(소형),ELETRE 600 SPORT SE,LB,전기(EV),변경인증,RMY-LC-21-3,2025-05-13,,,,,,
664,로터스카스코리아(주),승용(소형),ELETRE 600 SPORT SE,LB,전기(EV),변경인증,RMY-LC-21-3,2025-05-13,,,,,,
665,로터스카스코리아(주),승용(소형),ELETRE 600 SPORT SE,LB,전기(EV),변경인증,RMY-LC-21-3,2025-05-13,,,,,,
666,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT,LB,전기(EV),변경인증,RMY-LC-21-4,2025-05-13,,,,,,
667,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT,LB,전기(EV),변경인증,RMY-LC-21-4,2025-05-13,,,,,,
668,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT CARBON,LB,전기(EV),변경인증,RMY-LC-21-4,2025-05-13,,,,,,
669,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT CARBON,LB,전기(EV),변경인증,RMY-LC-21-4,2025-05-13,,,,,,
670,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT CARBON,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
671,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT CARBON,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
672,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
673,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
674,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
675,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT CARBON,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
676,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT CARBON,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
677,로터스카스코리아(주),승용(소형),ELETRE 900 SPORT,LB,전기(EV),변경인증,RMY-LC-21-5,2025-05-13,,,,,,
669,(주)일진정공,화물(중형),일진무시동전기탑차ST1,IJ1.0ER-ST1-HD1.0,전기(EV),신규인증,SMY-IJ-21-23,2025-05-13,328,215,277,254,221,239
670,타타대우모빌리티(주),화물(대형),기쎈,FE5NE1,전기(EV),신규인증,SMY-TD-21-22,2025-05-13,,,260,,,
646,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Long Range Single Motor,VSFE,전기(EV),변경인증,PMY-PS-21-1,2025-05-15,,,,,,
647,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Long Range Single Motor,VSFE,전기(EV),변경인증,PMY-PS-21-1,2025-05-15,,,,,,
648,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Long Range Dual Motor,VSFD,전기(EV),변경인증,PMY-PS-21-2,2025-05-15,,,,,,
649,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Long Range Dual Motor,VSFD,전기(EV),변경인증,PMY-PS-21-2,2025-05-15,,,,,,
650,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Standard Range Single Motor,VSFC,전기(EV),변경인증,PMY-PS-21-3,2025-05-15,,,,,,
651,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Standard Range Single Motor,VSFC,전기(EV),변경인증,PMY-PS-21-3,2025-05-15,,,,,,
652,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz G 580 with EQ Technology,465600,전기(EV),변경인증,RMY-MK-21-19,2025-05-15,,,,,,
653,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQE 500 4MATIC SUV,294622,전기(EV),변경인증,RMY-MK-21-34,2025-05-15,,,,,,
654,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 580 4MATIC SUV,296644,전기(EV),변경인증,SMY-MK-21-1,2025-05-15,,,,,,
655,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 580 4MATIC SUV,296644,전기(EV),변경인증,SMY-MK-21-1,2025-05-15,,,,,,
656,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQE 350 +,295121,전기(EV),변경인증,SMY-MK-21-2,2025-05-15,,,,,,
657,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 350,297121,전기(EV),변경인증,SMY-MK-21-3,2025-05-15,,,,,,
671,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 18인치,U5MLI2H,전기(EV),변경인증,PMY-SY-21-19,2025-05-15,,,,,,
672,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 20인치,U5MLI2H,전기(EV),변경인증,PMY-SY-21-25,2025-05-15,,,,,,
673,케이지모빌리티(주),승용(소형),토레스 EVX 18인치,U5MLI2H18,전기(EV),변경인증,RMY-SY-21-34,2025-05-15,,,,,,
674,케이지모빌리티(주),승용(소형),토레스 EVX 20인치,U5MLI2H20,전기(EV),변경인증,RMY-SY-21-35,2025-05-15,,,,,,
675,케이지모빌리티(주),화물(중형),토레스 EVX VAN 18인치,U5MLI2HV,전기(EV),변경인증,RMY-SY-21-4,2025-05-15,,,,,,
676,케이지모빌리티(주),화물(중형),MUSSO EV 2WD 17인치,O5MLI2H17,전기(EV),변경인증,RMY-SY-21-43,2025-05-15,,,,,,
677,케이지모빌리티(주),화물(중형),토레스 EVX VAN 20인치,U5MLI2HV,전기(EV),변경인증,RMY-SY-21-5,2025-05-15,,,,,,
678,케이지모빌리티(주),승용(소형),코란도 EV 2WD,E5MLI2H,전기(EV),변경인증,RMY-SY-21-8,2025-05-15,,,,,,
679,케이지모빌리티(주),화물(중형),토레스 EVX 밴 20인치,U2MLI2HV20,전기(EV),변경인증,SMY-SY-21-11,2025-05-15,,,,,,
680,케이지모빌리티(주),화물(중형),MUSSO EV AWD 17인치,O5MLIAH17,전기(EV),변경인증,SMY-SY-21-12,2025-05-15,,,,,,
681,케이지모빌리티(주),화물(중형),토레스 EVX 밴 18인치,U2MLI2HV18,전기(EV),변경인증,SMY-SY-21-14,2025-05-15,,,,,,
682,기아(주),승용(소형),EV9 4WD 21인치 7인,MV1-EV7-G7A-4W-21,전기(EV),변경인증,PMY-KM-21-13,2025-05-16,,,,,,
683,기아(주),승용(소형),EV9 4WD 21인치 6인,MV1-EV6-G7A-4W-21,전기(EV),변경인증,PMY-KM-21-13,2025-05-16,,,,,,
684,기아(주),승용(소형),EV9 4WD 19인치 7인,MV1-EV7-G7A-4W-19,전기(EV),변경인증,PMY-KM-21-13,2025-05-16,,,,,,
685,기아(주),승용(소형),EV9 4WD 19인치 6인,MV1-EV6-G7A-4W-19,전기(EV),변경인증,PMY-KM-21-13,2025-05-16,,,,,,
686,기아(주),승용(소형),EV9 2WD 20인치 7인,MV1-EV7-G7A-2W-20,전기(EV),변경인증,PMY-KM-21-14,2025-05-16,,,,,,
687,기아(주),승용(소형),EV9 2WD 20인치 6인,MV1-EV6-G7A-2W-20,전기(EV),변경인증,PMY-KM-21-14,2025-05-16,,,,,,
688,기아(주),승용(소형),EV9 2WD 19인치 7인,MV1-EV7-G7A-2W-19,전기(EV),변경인증,PMY-KM-21-14,2025-05-16,,,,,,
689,기아(주),승용(소형),EV9 2WD 19인치 6인,MV1-EV6-G7A-2W-19,전기(EV),변경인증,PMY-KM-21-14,2025-05-16,,,,,,
690,기아(주),승용(소형),EV9 GTL 4WD 21인치 7인,MV1-EV7-G7A-GTL4W-21,전기(EV),변경인증,PMY-KM-21-15,2025-05-16,,,,,,
691,기아(주),승용(소형),EV9 GTL 4WD 21인치 6인,MV1-EV6-G7A-GTL4W-21,전기(EV),변경인증,PMY-KM-21-15,2025-05-16,,,,,,
692,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 18인치,U5MLI2H,전기(EV),변경인증,PMY-SY-21-19,2025-05-16,,,,,,
693,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 20인치,U5MLI2H,전기(EV),변경인증,PMY-SY-21-25,2025-05-16,,,,,,
694,현대자동차(주),화물(중형),ST1 기본형 샤시캡 17인치,A01-EV2-G7A-ST2-CHC-17,전기(EV),변경인증,RMY-HD-21-23,2025-05-16,,,,,,
695,현대자동차(주),화물(중형),ST1 기본형 하이탑 17인치,A01-EV2-G7A-ST2-HDVSS-17,전기(EV),변경인증,RMY-HD-21-7,2025-05-16,,,,,,
696,현대자동차(주),화물(중형),ST1 기본형 카고 17인치,A01-EV2-G7A-ST2-DVSS-17,전기(EV),변경인증,RMY-HD-21-7,2025-05-16,,,,,,
697,현대자동차(주),화물(중형),ST1 기본형 카고 냉동 17인치,A01-EV2-G7A-ST2-RTSS-17,전기(EV),변경인증,RMY-HD-21-7,2025-05-16,,,,,,
698,기아(주),승용(소형),EV9 기본형 2WD 19인치 6인,MV1-EV6-G7A-ST2W-19,전기(EV),변경인증,RMY-KM-21-31,2025-05-16,,,,,,
699,기아(주),승용(소형),EV9 기본형 2WD 19인치 7인,MV1-EV7-G7A-ST2W-19,전기(EV),변경인증,RMY-KM-21-31,2025-05-16,,,,,,
700,케이지모빌리티(주),승용(소형),토레스 EVX 18인치,U5MLI2H18,전기(EV),변경인증,RMY-SY-21-34,2025-05-16,,,,,,
701,케이지모빌리티(주),승용(소형),토레스 EVX 20인치,U5MLI2H20,전기(EV),변경인증,RMY-SY-21-35,2025-05-16,,,,,,
702,케이지모빌리티(주),화물(중형),토레스 EVX VAN 18인치,U5MLI2HV,전기(EV),변경인증,RMY-SY-21-4,2025-05-16,,,,,,
703,케이지모빌리티(주),화물(중형),MUSSO EV 2WD 17인치,O5MLI2H17,전기(EV),변경인증,RMY-SY-21-43,2025-05-16,,,,,,
704,케이지모빌리티(주),화물(중형),토레스 EVX VAN 20인치,U5MLI2HV,전기(EV),변경인증,RMY-SY-21-5,2025-05-16,,,,,,
705,케이지모빌리티(주),화물(중형),토레스 EVX 밴 20인치,U2MLI2HV20,전기(EV),변경인증,SMY-SY-21-11,2025-05-16,,,,,,
706,케이지모빌리티(주),화물(중형),MUSSO EV AWD 17인치,O5MLIAH17,전기(EV),변경인증,SMY-SY-21-12,2025-05-16,,,,,,
707,케이지모빌리티(주),화물(중형),토레스 EVX 밴 18인치,U2MLI2HV18,전기(EV),변경인증,SMY-SY-21-14,2025-05-16,,,,,,
708,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 21인치 7인,ME1-EV7-G7A-PF4W-21,전기(EV),변경인증,RMY-HD-21-40,2025-05-18,,,,,,
709,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 19인치 7인,ME1-EV7-G7A-PF4W-19,전기(EV),변경인증,RMY-HD-21-40,2025-05-18,,,,,,
710,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 19인치 6인,ME1-EV6-G7A-PF4W-19,전기(EV),변경인증,RMY-HD-21-40,2025-05-18,,,,,,
711,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 21인치 6인,ME1-EV6-G7A-PF4W-21,전기(EV),변경인증,RMY-HD-21-40,2025-05-18,,,,,,
712,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 19인치 6인,ME1-EV6-G7A-LR4W-19,전기(EV),변경인증,RMY-HD-21-41,2025-05-18,,,,,,
713,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 19인치 7인,ME1-EV7-G7A-LR4W-19,전기(EV),변경인증,RMY-HD-21-41,2025-05-18,,,,,,
714,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 21인치 6인,ME1-EV6-G7A-LR4W-21,전기(EV),변경인증,RMY-HD-21-41,2025-05-18,,,,,,
715,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 21인치 7인,ME1-EV7-G7A-LR4W-21,전기(EV),변경인증,RMY-HD-21-41,2025-05-18,,,,,,
716,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 19인치 6인,ME1-EV6-G7A-LR2W-19,전기(EV),변경인증,RMY-HD-21-42,2025-05-18,,,,,,
717,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 21인치 7인,ME1-EV7-G7A-LR2W-21,전기(EV),변경인증,RMY-HD-21-42,2025-05-18,,,,,,
718,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 19인치 7인,ME1-EV7-G7A-LR2W-19,전기(EV),변경인증,RMY-HD-21-42,2025-05-18,,,,,,
719,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 21인치 6인,ME1-EV6-G7A-LR2W-21,전기(EV),변경인증,RMY-HD-21-42,2025-05-18,,,,,,
645,로터스카스코리아(주),승용(소형),EMEYA 600,LD,전기(EV),변경인증,SMY-LC-21-1,2025-05-19,,,,,,
720,현대자동차(주),승용(소형),아이오닉5 N,NEN-EV-G7A-ST4,전기(EV),변경인증,PMY-HD-21-22,2025-05-19,,,,,,
721,현대자동차(주),승용(소형),아이오닉5 N-line RWD,NEPE-EV-G7A-LR2W-NL,전기(EV),변경인증,RMY-HD-21-10,2025-05-19,,,,,,
722,현대자동차(주),승용(소형),아이오닉5 N-line AWD,NEPE-EV-G7A-LR4W-NL,전기(EV),변경인증,RMY-HD-21-11,2025-05-19,,,,,,
723,현대자동차(주),승용(소형),캐스퍼 EV 항속형 15인치,AX-EV-G7A-LR2W-15,전기(EV),변경인증,RMY-HD-21-19,2025-05-19,,,,,,
724,현대자동차(주),승용(소형),캐스퍼 EV 항속형 17인치,AX-EV-G7A-LR2W-17,전기(EV),변경인증,RMY-HD-21-19,2025-05-19,,,,,,
725,현대자동차(주),승용(소형),아이오닉5 기본형 RWD 개조차,NEPE-EV-G7A-ST2W,전기(EV),변경인증,RMY-HD-21-20,2025-05-19,,,,,,
726,현대자동차(주),승용(소형),캐스퍼 EV 기본형 15인치,AX-EV-G7A-STD-15,전기(EV),변경인증,RMY-HD-21-24,2025-05-19,,,,,,
727,현대자동차(주),승용(소형),캐스퍼 EV CROSS 바스켓 루프랙 17인치,AX-EV-G7A-CSBS-17,전기(EV),변경인증,RMY-HD-21-29,2025-05-19,,,,,,
728,현대자동차(주),승용(소형),캐스퍼 EV CROSS 17인치,AX-EV-G7A-CSBR-17,전기(EV),변경인증,RMY-HD-21-29,2025-05-19,,,,,,
729,현대자동차(주),승용(소형),아이오닉5 항속형 RWD 개조차,NEPE-EV-G7A-LR2W,전기(EV),변경인증,RMY-HD-21-3,2025-05-19,,,,,,
730,현대자동차(주),승용(소형),아이오닉5 항속형 AWD 개조차 19인치,NEPE-EV-G7A-LR4W-19,전기(EV),변경인증,RMY-HD-21-9,2025-05-19,,,,,,
731,현대자동차(주),승용(소형),아이오닉5 항속형 AWD 개조차 20인치,NEPE-EV-G7A-LR4W-20,전기(EV),변경인증,RMY-HD-21-9,2025-05-19,,,,,,
732,기아(주),승용(소형),EV3 항속형 2WD 19인치,SV-EV-G7A-EX2W-19D,전기(EV),변경인증,RMY-KM-21-16,2025-05-19,,,,,,
733,기아(주),승용(소형),EV3 항속형 2WD 17인치,SV-EV-G7A-EX2W-17D,전기(EV),변경인증,RMY-KM-21-16,2025-05-19,,,,,,
734,기아(주),승용(소형),EV3 기본형 2WD,SV-EV-G7A-ST2W,전기(EV),변경인증,RMY-KM-21-17,2025-05-19,,,,,,
735,현대자동차(주),승용(소형),GV60 RWD 19인치,JWFL-EV-G7A-ST2-19,전기(EV),변경인증,SMY-HD-21-2,2025-05-19,,,,,,
736,현대자동차(주),승용(소형),GV60 성능형 4WD 21인치,JWFL-EV-G7A-PF4-21,전기(EV),변경인증,SMY-HD-21-3,2025-05-19,,,,,,
737,현대자동차(주),승용(소형),GV60 4WD 19인치,JWFL-EV-G7A-ST4-19,전기(EV),변경인증,SMY-HD-21-4,2025-05-19,,,,,,
